ap,auc,dataset,path,type,name,query_index,lag_normalized_inverted
0.5,0.9953917051,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),394,0.9982698962
0.0526315789,0.9170506912,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),395,0.9688581315
0.0434782609,0.8986175115,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),396,0.9619377163
0.0322580645,0.8617511521,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),397,0.9480968858
0.0208333333,0.7834101382,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),398,0.9186851211
1,1,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),399,1
0.0172413793,0.7373271889,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),400,0.901384083
0.0238095238,0.8110599078,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),401,0.9290657439
0.0188679245,0.7603686636,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),402,0.9100346021
0.0333333333,0.866359447,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),403,0.9498269896
0.0263157895,0.8294930876,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),404,0.9359861592
0.0256410256,0.8248847926,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),405,0.9342560554
0.0416666667,0.8940092166,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),406,0.9602076125
1,1,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),407,1
0.125,0.9677419355,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),408,0.9878892734
0.0909090909,0.9539170507,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),409,0.9826989619
0.014084507,0.6774193548,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),410,0.8788927336
0.0057803468,0.2073732719,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),411,0.7024221453
0.0178571429,0.7465437788,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),412,0.9048442907
0.0769230769,0.9447004608,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),413,0.9792387543
0.015625,0.7096774194,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),414,0.8910034602
1,1,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),415,1
0.0666666667,0.935483871,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),416,0.9757785467
0.0093457944,0.5115207373,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),417,0.8166089965
0.027027027,0.8341013825,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),418,0.937716263
0.0833333333,0.9493087558,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),419,0.9809688581
1,1,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),420,1
0.0078125,0.4147465438,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),421,0.7802768166
0.0357142857,0.8755760369,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),422,0.9532871972
0.05,0.9124423963,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),423,0.9671280277
0.0555555556,0.9216589862,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),424,0.9705882353
0.0416666667,0.8940092166,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),425,0.9602076125
0.0416666667,0.8940092166,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),426,0.9602076125
0.007518797,0.3917050691,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),427,0.7716262976
0.0071942446,0.3640552995,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),428,0.7612456747
0.0344827586,0.8709677419,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),429,0.9515570934
1,1,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),430,1
0.0526315789,0.9170506912,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),431,0.9688581315
0.0526315789,0.9170506912,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),432,0.9688581315
0.0169491525,0.732718894,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),433,0.8996539792
0.0169491525,0.732718894,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),434,0.8996539792
0.0833333333,0.9493087558,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),435,0.9809688581
0.0833333333,0.9493087558,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),436,0.9809688581
0.005988024,0.2350230415,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),437,0.7128027682
0.0454545455,0.9032258065,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),438,0.9636678201
1,1,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),439,1
0.0294117647,0.8479262673,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),440,0.9429065744
0.0055865922,0.1797235023,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),441,0.6920415225
1,1,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),442,1
0.0049019608,0.064516129,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),443,0.6487889273
0.0051546392,0.1105990783,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),444,0.6660899654
0.0101010101,0.5483870968,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),445,0.830449827
0.025,0.8202764977,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),446,0.9325259516
0.0048780488,0.0599078341,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),447,0.6470588235
0.0049019608,0.064516129,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),448,0.6487889273
0.0142857143,0.6820276498,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),449,0.8806228374
0.0117647059,0.6129032258,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),450,0.8546712803
0.0126582278,0.6405529954,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),451,0.8650519031
0.0238095238,0.8110599078,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),452,0.9290657439
0.0093457944,0.5115207373,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),453,0.8166089965
0.0088495575,0.4838709677,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),454,0.8062283737
0.0079365079,0.4239631336,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),455,0.7837370242
0.0056818182,0.1935483871,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),456,0.6972318339
0.0052910053,0.133640553,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),457,0.6747404844
0.012987013,0.6497695853,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),458,0.8685121107
0.0126582278,0.6405529954,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),459,0.8650519031
0.011627907,0.6082949309,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),460,0.8529411765
0.0084033613,0.4562211982,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),461,0.7958477509
0.0061728395,0.2580645161,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),462,0.7214532872
0.0053475936,0.1428571429,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),463,0.678200692
0.0065359477,0.2995391705,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),464,0.7370242215
0.0208333333,0.7834101382,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),465,0.9186851211
0.0087719298,0.4792626728,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),466,0.8044982699
0.0128205128,0.6451612903,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),467,0.8667820069
0.0204081633,0.7788018433,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),468,0.9169550173
0.0067567568,0.3225806452,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),469,0.7456747405
0.0092592593,0.5069124424,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),470,0.8148788927
0.0243902439,0.8156682028,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),471,0.9307958478
0.015625,0.7096774194,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),472,0.8910034602
0.009009009,0.4930875576,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),473,0.8096885813
0.027027027,0.8341013825,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),474,0.937716263
0.0666666667,0.935483871,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),475,0.9757785467
0.004950495,0.0737327189,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),476,0.6522491349
0.0054347826,0.1566820276,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),477,0.6833910035
0.025,0.8202764977,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),478,0.9325259516
0.0344827586,0.8709677419,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),479,0.9515570934
0.0303030303,0.8525345622,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),480,0.9446366782
0.0181818182,0.7511520737,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),481,0.9065743945
0.0081967213,0.4423963134,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),482,0.7906574394
0.0091743119,0.5023041475,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),483,0.8131487889
0.0061728395,0.2580645161,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),484,0.7214532872
0.0069444444,0.3410138249,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),485,0.7525951557
0.0072992701,0.3732718894,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),486,0.7647058824
0.0153846154,0.7050691244,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),487,0.8892733564
0.0135135135,0.66359447,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),488,0.8737024221
0.6553575386,0.6941176471,EasyClinic,0->1->2,HYBRID,(o (SUM) ((. (VSM NT) (0 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),0,0.35
0.7236835962,0.7941176471,EasyClinic,0->1->2,HYBRID,(o (SUM) ((. (VSM NT) (0 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),1,0.5625
0.5932721296,0.7254901961,EasyClinic,0->1->2,HYBRID,(o (SUM) ((. (VSM NT) (0 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),2,0.4166666667
0.7015247253,0.8837837838,EasyClinic,0->1->2,HYBRID,(o (SUM) ((. (VSM NT) (0 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),3,0.6954166667
0.7309227832,0.8117647059,EasyClinic,0->1->2,HYBRID,(o (SUM) ((. (VSM NT) (0 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),4,0.6
0.5226961337,0.6078431373,EasyClinic,0->1->2,HYBRID,(o (SUM) ((. (VSM NT) (0 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),5,0.1666666667
0.7802759559,0.8864864865,EasyClinic,0->1->2,HYBRID,(o (SUM) ((. (VSM NT) (0 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),6,0.7025
0.7401709402,0.8378378378,EasyClinic,0->1->2,HYBRID,(o (SUM) ((. (VSM NT) (0 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),7,0.575
0.8969372294,0.9567567568,EasyClinic,0->1->2,HYBRID,(o (SUM) ((. (VSM NT) (0 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),8,0.8866666667
0.94,0.9594594595,EasyClinic,0->1->2,HYBRID,(o (SUM) ((. (VSM NT) (0 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),9,0.89375
0.9651515152,0.9891891892,EasyClinic,0->1->2,HYBRID,(o (SUM) ((. (VSM NT) (0 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),10,0.9716666667
0.9733333333,0.9918918919,EasyClinic,0->1->2,HYBRID,(o (SUM) ((. (VSM NT) (0 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),11,0.97875
0.8885281385,0.975,EasyClinic,0->1->2,HYBRID,(o (SUM) ((. (VSM NT) (0 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),12,0.9291666667
0.8631519274,0.975,EasyClinic,0->1->2,HYBRID,(o (SUM) ((. (VSM NT) (0 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),13,0.9291666667
0.9379251701,0.9892857143,EasyClinic,0->1->2,HYBRID,(o (SUM) ((. (VSM NT) (0 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),14,0.9696428571
1,1,EasyClinic,0->1->2,HYBRID,(o (SUM) ((. (VSM NT) (0 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),15,1
0.903834261,0.9785714286,EasyClinic,0->1->2,HYBRID,(o (SUM) ((. (VSM NT) (0 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),16,0.9392857143
0.8513867085,0.925,EasyClinic,0->1->2,HYBRID,(o (SUM) ((. (VSM NT) (0 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),17,0.7875
0.8376190476,0.925,EasyClinic,0->1->2,HYBRID,(o (SUM) ((. (VSM NT) (0 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),18,0.7875
0.6762093054,0.6980392157,EasyClinic,0->1->2,HYBRID,(o (SUM) ((. (VSM NT) (0 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),19,0.3583333333
0.857861991,0.9486486486,EasyClinic,0->1->2,HYBRID,(o (SUM) ((. (VSM NT) (0 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),20,0.8654166667
0.5724286474,0.6588235294,EasyClinic,0->1->2,HYBRID,(o (SUM) ((. (VSM NT) (0 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),21,0.275
0.7357788605,0.8137254902,EasyClinic,0->1->2,HYBRID,(o (SUM) ((. (VSM NT) (0 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),22,0.6041666667
0.570759154,0.6411764706,EasyClinic,0->1->2,HYBRID,(o (SUM) ((. (VSM NT) (0 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),23,0.2375
0.8891558442,0.9648648649,EasyClinic,0->1->2,HYBRID,(o (SUM) ((. (VSM NT) (0 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),24,0.9079166667
0.6874037436,0.7215686275,EasyClinic,0->1->2,HYBRID,(o (SUM) ((. (VSM NT) (0 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),25,0.4083333333
0.6074399687,0.7,EasyClinic,0->1->2,HYBRID,(o (SUM) ((. (VSM NT) (0 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),26,0.3625
0.5970090193,0.6333333333,EasyClinic,0->1->2,HYBRID,(o (SUM) ((. (VSM NT) (0 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),27,0.2208333333
0.7254008396,0.7235294118,EasyClinic,0->1->2,HYBRID,(o (SUM) ((. (VSM NT) (0 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),28,0.4125
0.5607266919,0.6411764706,EasyClinic,0->1->2,HYBRID,(o (SUM) ((. (VSM NT) (0 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),29,0.2375
0.6150399643,0.6647058824,EasyClinic,1->0->2,HYBRID,(o (SUM) ((. (VSM NT) (1 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),0,0.2875
0.6574485139,0.6764705882,EasyClinic,1->0->2,HYBRID,(o (SUM) ((. (VSM NT) (1 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),1,0.3125
